,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,601.5242577861571,684.7812340744936,736.2521618248617,1127.8194461034636,1138.9741904740565,1169.5285044051996,1254.3210754737506,1419.2950303407738,1630.1186886694306,1667.3016361513628,1736.8203792911154,1804.9351810031972,1781.4498709720724,1618.0374095784057,1620.6016199675944,1536.8377134623574,1492.2606356340737,1564.2189430164274,1586.5090342504009,1476.5908513945685,1561.8085074733121,1585.4336473384553,1425.8828294822667,1341.4580319281645,1266.2986928820812,1266.4748233408654,1264.1862097426126,1798.1931755252006,2248.183221374374,2256.418460987703,2303.932177025812,2345.786928521803,2346.0297774851592,2360.084280478779,2059.7044276343304,1981.5455280072968,1887.5476806327092,1580.04054256054,1396.045395772448,1054.5970631017713,986.408982295597,806.8958028167561,640.6773188358276,805.3401599666632,644.6121741304894,575.3483883062125,428.69400587130286,428.93358043417805,428.9889285098045,472.7883921313888,285.46861564095383,626.1232434082849,736.2521618248617,1133.0325842110508,733.2534821472389,933.7046389640284,1352.7387232334304,1638.0206069496955,1796.711831081917,2309.6599549629664,2346.0297774851592,1535.0404616828325,1147.240472485543,1798.4709954611328,1697.904868527479,1607.506895905593,2249.074958854841,2360.084280478779,1580.04054256054,1054.5970631017713,1494.3106078157653,1604.8970258907516,1429.1063469453638,1229.3111069187767,2256.418460987703,472.7883921313888,220.42898534414311
1,601.5242577861571,684.7812340744936,736.2521618248617,1127.8194461034636,1138.9741904740565,1169.5285044051996,1254.3210754737506,1419.2950303407738,1630.1186886694306,1667.3016361513628,1736.8203792911154,1804.9351810031972,1781.4498709720724,1618.0374095784057,1620.6016199675944,1536.8377134623574,1492.2606356340737,1564.2189430164274,1586.5090342504009,1476.5908513945685,1561.8085074733121,1585.4336473384553,1425.8828294822667,1341.4580319281645,1266.2986928820812,1266.4748233408654,1264.1862097426126,1798.1931755252006,2248.183221374374,2256.418460987703,2303.932177025812,2345.786928521803,2346.0297774851592,2360.084280478779,2059.7044276343304,1981.5455280072968,1887.5476806327092,1580.04054256054,1396.045395772448,1054.5970631017713,986.408982295597,806.8958028167561,640.6773188358276,805.3401599666632,644.6121741304894,575.3483883062125,428.69400587130286,428.93358043417805,428.9889285098045,472.7883921313888,285.46861564095383,626.1232434082849,736.2521618248617,1133.0325842110508,733.2534821472389,933.7046389640284,1352.7387232334304,1638.0206069496955,1796.711831081917,2309.6599549629664,2346.0297774851592,1535.0404616828325,1147.240472485543,1798.4709954611328,1697.904868527479,1607.506895905593,2249.074958854841,2360.084280478779,1580.04054256054,1054.5970631017713,1494.3106078157653,1604.8970258907516,1429.1063469453638,1229.3111069187767,2256.418460987703,472.7883921313888,220.42898534414311
2,601.5242577861571,684.7812340744936,736.2521618248617,1127.8194461034636,1138.9741904740565,1169.5285044051996,1254.3210754737506,1419.2950303407738,1630.1186886694306,1667.3016361513628,1736.8203792911154,1804.9351810031972,1781.4498709720724,1618.0374095784057,1620.6016199675944,1536.8377134623574,1492.2606356340737,1564.2189430164274,1586.5090342504009,1476.5908513945685,1561.8085074733121,1585.4336473384553,1425.8828294822667,1341.4580319281645,1266.2986928820812,1266.4748233408654,1264.1862097426126,1798.1931755252006,2248.183221374374,2256.418460987703,2303.932177025812,2345.786928521803,2346.0297774851592,2360.084280478779,2059.7044276343304,1981.5455280072968,1887.5476806327092,1580.04054256054,1396.045395772448,1054.5970631017713,986.408982295597,806.8958028167561,640.6773188358276,805.3401599666632,644.6121741304894,575.3483883062125,428.69400587130286,428.93358043417805,428.9889285098045,472.7883921313888,285.46861564095383,626.1232434082849,736.2521618248617,1133.0325842110508,733.2534821472389,933.7046389640284,1352.7387232334304,1638.0206069496955,1796.711831081917,2309.6599549629664,2346.0297774851592,1535.0404616828325,1147.240472485543,1798.4709954611328,1697.904868527479,1607.506895905593,2249.074958854841,2360.084280478779,1580.04054256054,1054.5970631017713,1494.3106078157653,1604.8970258907516,1429.1063469453638,1229.3111069187767,2256.418460987703,472.7883921313888,220.42898534414311
3,601.5242577861571,684.7812340744936,736.2521618248617,1127.8194461034636,1138.9741904740565,1169.5285044051996,1254.3210754737506,1419.2950303407738,1630.1186886694306,1667.3016361513628,1736.8203792911154,1804.9351810031972,1781.4498709720724,1618.0374095784057,1620.6016199675944,1536.8377134623574,1492.2606356340737,1564.2189430164274,1586.5090342504009,1476.5908513945685,1561.8085074733121,1585.4336473384553,1425.8828294822667,1341.4580319281645,1266.2986928820812,1266.4748233408654,1264.1862097426126,1798.1931755252006,2248.183221374374,2256.418460987703,2303.932177025812,2345.786928521803,2346.0297774851592,2360.084280478779,2059.7044276343304,1981.5455280072968,1887.5476806327092,1580.04054256054,1396.045395772448,1054.5970631017713,986.408982295597,806.8958028167561,640.6773188358276,805.3401599666632,644.6121741304894,575.3483883062125,428.69400587130286,428.93358043417805,428.9889285098045,472.7883921313888,285.46861564095383,626.1232434082849,736.2521618248617,1133.0325842110508,733.2534821472389,933.7046389640284,1352.7387232334304,1638.0206069496955,1796.711831081917,2309.6599549629664,2346.0297774851592,1535.0404616828325,1147.240472485543,1798.4709954611328,1697.904868527479,1607.506895905593,2249.074958854841,2360.084280478779,1580.04054256054,1054.5970631017713,1494.3106078157653,1604.8970258907516,1429.1063469453638,1229.3111069187767,2256.418460987703,472.7883921313888,220.42898534414311
4,601.5242577861571,684.7812340744936,736.2521618248617,1127.8194461034636,1138.9741904740565,1169.5285044051996,1254.3210754737506,1419.2950303407738,1630.1186886694306,1667.3016361513628,1736.8203792911154,1804.9351810031972,1781.4498709720724,1618.0374095784057,1620.6016199675944,1536.8377134623574,1492.2606356340737,1564.2189430164274,1586.5090342504009,1476.5908513945685,1561.8085074733121,1585.4336473384553,1425.8828294822667,1341.4580319281645,1266.2986928820812,1266.4748233408654,1264.1862097426126,1798.1931755252006,2248.183221374374,2256.418460987703,2303.932177025812,2345.786928521803,2346.0297774851592,2360.084280478779,2059.7044276343304,1981.5455280072968,1887.5476806327092,1580.04054256054,1396.045395772448,1054.5970631017713,986.408982295597,806.8958028167561,640.6773188358276,805.3401599666632,644.6121741304894,575.3483883062125,428.69400587130286,428.93358043417805,428.9889285098045,472.7883921313888,285.46861564095383,626.1232434082849,736.2521618248617,1133.0325842110508,733.2534821472389,933.7046389640284,1352.7387232334304,1638.0206069496955,1796.711831081917,2309.6599549629664,2346.0297774851592,1535.0404616828325,1147.240472485543,1798.4709954611328,1697.904868527479,1607.506895905593,2249.074958854841,2360.084280478779,1580.04054256054,1054.5970631017713,1494.3106078157653,1604.8970258907516,1429.1063469453638,1229.3111069187767,2256.418460987703,472.7883921313888,220.42898534414311
5,601.5242577861571,684.7812340744936,736.2521618248617,1127.8194461034636,1138.9741904740565,1169.5285044051996,1254.3210754737506,1419.2950303407738,1630.1186886694306,1667.3016361513628,1736.8203792911154,1804.9351810031972,1781.4498709720724,1618.0374095784057,1620.6016199675944,1536.8377134623574,1492.2606356340737,1564.2189430164274,1586.5090342504009,1476.5908513945685,1561.8085074733121,1585.4336473384553,1425.8828294822667,1341.4580319281645,1266.2986928820812,1266.4748233408654,1264.1862097426126,1798.1931755252006,2248.183221374374,2256.418460987703,2303.932177025812,2345.786928521803,2346.0297774851592,2360.084280478779,2059.7044276343304,1981.5455280072968,1887.5476806327092,1580.04054256054,1396.045395772448,1054.5970631017713,986.408982295597,806.8958028167561,640.6773188358276,805.3401599666632,644.6121741304894,575.3483883062125,428.69400587130286,428.93358043417805,428.9889285098045,472.7883921313888,285.46861564095383,626.1232434082849,736.2521618248617,1133.0325842110508,733.2534821472389,933.7046389640284,1352.7387232334304,1638.0206069496955,1796.711831081917,2309.6599549629664,2346.0297774851592,1535.0404616828325,1147.240472485543,1798.4709954611328,1697.904868527479,1607.506895905593,2249.074958854841,2360.084280478779,1580.04054256054,1054.5970631017713,1494.3106078157653,1604.8970258907516,1429.1063469453638,1229.3111069187767,2256.418460987703,472.7883921313888,220.42898534414311
6,601.5242577861571,684.7812340744936,736.2521618248617,1127.8194461034636,1138.9741904740565,1169.5285044051996,1254.3210754737506,1419.2950303407738,1630.1186886694306,1667.3016361513628,1736.8203792911154,1804.9351810031972,1781.4498709720724,1618.0374095784057,1620.6016199675944,1536.8377134623574,1492.2606356340737,1564.2189430164274,1586.5090342504009,1476.5908513945685,1561.8085074733121,1585.4336473384553,1425.8828294822667,1341.4580319281645,1266.2986928820812,1266.4748233408654,1264.1862097426126,1798.1931755252006,2248.183221374374,2256.418460987703,2303.932177025812,2345.786928521803,2346.0297774851592,2360.084280478779,2059.7044276343304,1981.5455280072968,1887.5476806327092,1580.04054256054,1396.045395772448,1054.5970631017713,986.408982295597,806.8958028167561,640.6773188358276,805.3401599666632,644.6121741304894,575.3483883062125,428.69400587130286,428.93358043417805,428.9889285098045,472.7883921313888,285.46861564095383,626.1232434082849,736.2521618248617,1133.0325842110508,733.2534821472389,933.7046389640284,1352.7387232334304,1638.0206069496955,1796.711831081917,2309.6599549629664,2346.0297774851592,1535.0404616828325,1147.240472485543,1798.4709954611328,1697.904868527479,1607.506895905593,2249.074958854841,2360.084280478779,1580.04054256054,1054.5970631017713,1494.3106078157653,1604.8970258907516,1429.1063469453638,1229.3111069187767,2256.418460987703,472.7883921313888,220.42898534414311
7,601.5242577861571,684.7812340744936,736.2521618248617,1127.8194461034636,1138.9741904740565,1169.5285044051996,1254.3210754737506,1419.2950303407738,1630.1186886694306,1667.3016361513628,1736.8203792911154,1804.9351810031972,1781.4498709720724,1618.0374095784057,1620.6016199675944,1536.8377134623574,1492.2606356340737,1564.2189430164274,1586.5090342504009,1476.5908513945685,1561.8085074733121,1585.4336473384553,1425.8828294822667,1341.4580319281645,1266.2986928820812,1266.4748233408654,1264.1862097426126,1798.1931755252006,2248.183221374374,2256.418460987703,2303.932177025812,2345.786928521803,2346.0297774851592,2360.084280478779,2059.7044276343304,1981.5455280072968,1887.5476806327092,1580.04054256054,1396.045395772448,1054.5970631017713,986.408982295597,806.8958028167561,640.6773188358276,805.3401599666632,644.6121741304894,575.3483883062125,428.69400587130286,428.93358043417805,428.9889285098045,472.7883921313888,285.46861564095383,626.1232434082849,736.2521618248617,1133.0325842110508,733.2534821472389,933.7046389640284,1352.7387232334304,1638.0206069496955,1796.711831081917,2309.6599549629664,2346.0297774851592,1535.0404616828325,1147.240472485543,1798.4709954611328,1697.904868527479,1607.506895905593,2249.074958854841,2360.084280478779,1580.04054256054,1054.5970631017713,1494.3106078157653,1604.8970258907516,1429.1063469453638,1229.3111069187767,2256.418460987703,472.7883921313888,220.42898534414311
8,601.5242577861571,684.7812340744936,736.2521618248617,1127.8194461034636,1138.9741904740565,1169.5285044051996,1254.3210754737506,1419.2950303407738,1630.1186886694306,1667.3016361513628,1736.8203792911154,1804.9351810031972,1781.4498709720724,1618.0374095784057,1620.6016199675944,1536.8377134623574,1492.2606356340737,1564.2189430164274,1586.5090342504009,1476.5908513945685,1561.8085074733121,1585.4336473384553,1425.8828294822667,1341.4580319281645,1266.2986928820812,1266.4748233408654,1264.1862097426126,1798.1931755252006,2248.183221374374,2256.418460987703,2303.932177025812,2345.786928521803,2346.0297774851592,2360.084280478779,2059.7044276343304,1981.5455280072968,1887.5476806327092,1580.04054256054,1396.045395772448,1054.5970631017713,986.408982295597,806.8958028167561,640.6773188358276,805.3401599666632,644.6121741304894,575.3483883062125,428.69400587130286,428.93358043417805,428.9889285098045,472.7883921313888,285.46861564095383,626.1232434082849,736.2521618248617,1133.0325842110508,733.2534821472389,933.7046389640284,1352.7387232334304,1638.0206069496955,1796.711831081917,2309.6599549629664,2346.0297774851592,1535.0404616828325,1147.240472485543,1798.4709954611328,1697.904868527479,1607.506895905593,2249.074958854841,2360.084280478779,1580.04054256054,1054.5970631017713,1494.3106078157653,1604.8970258907516,1429.1063469453638,1229.3111069187767,2256.418460987703,472.7883921313888,220.42898534414311
9,601.5242577861571,684.7812340744936,736.2521618248617,1127.8194461034636,1138.9741904740565,1169.5285044051996,1254.3210754737506,1419.2950303407738,1630.1186886694306,1667.3016361513628,1736.8203792911154,1804.9351810031972,1781.4498709720724,1618.0374095784057,1620.6016199675944,1536.8377134623574,1492.2606356340737,1564.2189430164274,1586.5090342504009,1476.5908513945685,1561.8085074733121,1585.4336473384553,1425.8828294822667,1341.4580319281645,1266.2986928820812,1266.4748233408654,1264.1862097426126,1798.1931755252006,2248.183221374374,2256.418460987703,2303.932177025812,2345.786928521803,2346.0297774851592,2360.084280478779,2059.7044276343304,1981.5455280072968,1887.5476806327092,1580.04054256054,1396.045395772448,1054.5970631017713,986.408982295597,806.8958028167561,640.6773188358276,805.3401599666632,644.6121741304894,575.3483883062125,428.69400587130286,428.93358043417805,428.9889285098045,472.7883921313888,285.46861564095383,626.1232434082849,736.2521618248617,1133.0325842110508,733.2534821472389,933.7046389640284,1352.7387232334304,1638.0206069496955,1796.711831081917,2309.6599549629664,2346.0297774851592,1535.0404616828325,1147.240472485543,1798.4709954611328,1697.904868527479,1607.506895905593,2249.074958854841,2360.084280478779,1580.04054256054,1054.5970631017713,1494.3106078157653,1604.8970258907516,1429.1063469453638,1229.3111069187767,2256.418460987703,472.7883921313888,220.42898534414311
