PS_JC,JC_RW,RW_DW,DW_AA,AA_AK
0.0,0.00466199999999999,0.00466199999999999,0.0011975133548387,0.00232957669354839
0.0,0.00466199999999999,0.00466199999999999,0.0011975133548387,0.00232957669354839
0.0,0.00466199999999999,0.00466199999999999,0.0011975133548387,0.00232957669354839
0.0,0.00466199999999999,0.00466199999999999,0.0011975133548387,0.00232957669354839
0.0,0.00466199999999999,0.00466199999999999,0.0011975133548387,0.00232957669354839
0.0,0.00466199999999999,0.00466199999999999,0.0011975133548387,0.00232957669354839
0.0,0.00466199999999999,0.00466199999999999,0.0011975133548387,0.00232957669354839
0.0,0.00466199999999999,0.00466199999999999,0.0011975133548387,0.00232957669354839
0.0,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.0,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.0,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.0,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.00102585483870967,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.00102585483870967,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.00102585483870967,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.00102585483870967,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.00102585483870967,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.00102585483870967,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.00102585483870967,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.00102585483870967,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.00102585483870967,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.00102585483870967,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.00102585483870967,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.00102585483870967,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.0009357419354838711,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.0009357419354838711,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.0009357419354838711,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.0009357419354838711,0.0008715887096774191,0.0,0.0011975133548387,0.00232957669354839
0.0009357419354838711,0.0008715887096774191,0.000203201612903225,0.0011975133548387,0.00232957669354839
0.0009357419354838711,0.0008715887096774191,0.000203201612903225,0.0011975133548387,0.00232957669354839
0.0009357419354838711,0.0008715887096774191,0.0,0.00105637625806452,0.00232957669354839
0.0009357419354838711,0.0008715887096774191,0.0,0.00105637625806452,0.00232957669354839
0.0008271290322580641,0.0008715887096774191,0.0,0.00105637625806452,0.00232957669354839
0.0008271290322580641,0.0008715887096774191,0.000203201612903225,0.00105637625806452,0.00232957669354839
0.0008271290322580641,0.0008715887096774191,0.0,0.0010005778709677403,0.00232957669354839
0.0008271290322580641,0.0008715887096774191,0.0,0.00245611012903225,0.00232957669354839
0.0008271290322580641,0.000524028911290328,0.0,0.00245611012903225,0.00232957669354839
0.0008271290322580641,0.0007769999999999992,0.0,0.00245611012903225,0.00232957669354839
0.0008271290322580641,0.0007769999999999992,3.46129032258064e-05,0.00245611012903225,0.00230809282258065
0.0008880000000000001,0.0007769999999999992,3.46129032258064e-05,0.00245611012903225,0.00230809282258065
0.0008880000000000001,0.00103958064516129,3.46129032258064e-05,0.00245611012903225,0.0019848172580645097
0.0008880000000000001,0.00103958064516129,0.000247959677419354,0.00652214516129032,0.0019848172580645097
0.0013430403225806397,0.00272756391129032,0.000362540322580645,0.0102609354838709,0.00441632000000004
0.0013430403225806397,0.005223266129032251,0.00104137096774193,0.0110753198064516,0.0193967912298386
0.0015178339919354703,0.0085088064516129,0.00272756391129032,0.0110753198064516,0.0193967912298386
0.00328404838709677,0.0085088064516129,0.00272756391129032,0.0110753198064516,0.0193967912298386
0.00423112903225806,0.0085088064516129,0.000362540322580645,0.0110753198064516,0.0193967912298386
0.00423112903225806,0.0085088064516129,0.000362540322580645,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.000362540322580645,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.000362540322580645,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.000362540322580645,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.000362540322580645,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.000362540322580645,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.00100049193548387,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.00521514850806453,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.005223266129032251,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.005223266129032251,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.005223266129032251,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.005223266129032251,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.005223266129032251,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.005223266129032251,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.005223266129032251,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.005223266129032251,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.005223266129032251,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.00181359677419354,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.00181359677419354,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.00181359677419354,0.0110753198064516,0.0193967912298386
0.0065663064516129,0.0085088064516129,0.00181359677419354,0.0110753198064516,0.0193967912298386
0.00513971774193548,0.0085088064516129,0.0085088064516129,0.0110753198064516,0.0193967912298386
0.00340489516129032,0.004980080645161291,0.0015611001209677297,0.0110753198064516,0.0193967912298386
0.00340489516129032,0.00332302221774192,0.0015611001209677297,0.0110753198064516,0.0193967912298386
0.00340489516129032,0.00332302221774192,0.000577677419354838,0.0110753198064516,0.0193967912298386
0.00340489516129032,0.00228295967741935,0.00114520967741935,0.0110753198064516,0.0193967912298386
0.00340489516129032,0.00228295967741935,0.00114520967741935,0.0110753198064516,0.0193967912298386
0.00340489516129032,0.00222029838709677,0.00114520967741935,0.0110753198064516,0.0193967912298386
0.00340489516129032,0.00222029838709677,0.000338072580645161,0.0110753198064516,0.0193967912298386
0.00340489516129032,0.00222029838709677,0.000338072580645161,0.009139895161290322,0.0193967912298386
0.00340489516129032,0.00222029838709677,0.000338072580645161,0.00309329309677418,0.00681099879032258
0.00340489516129032,0.00222029838709677,0.000338072580645161,0.00309329309677418,0.00681099879032258
0.00340489516129032,0.00222029838709677,0.000338072580645161,0.00309329309677418,0.00428903104838709
0.00340489516129032,0.00222029838709677,0.000338072580645161,0.00309329309677418,0.00428903104838709
0.00340489516129032,0.00222029838709677,0.000338072580645161,0.00309329309677418,0.00428903104838709
0.00340489516129032,0.00222029838709677,0.000338072580645161,0.00309329309677418,0.00428903104838709
0.00340489516129032,0.00222029838709677,0.000338072580645161,0.00309329309677418,0.00428903104838709
0.00340489516129032,0.00222029838709677,0.000338072580645161,0.00309329309677418,0.00223306786290324
0.00171154838709677,0.00222029838709677,0.000338072580645161,0.00309329309677418,0.00223306786290324
0.00171154838709677,0.0015653387096774098,0.000338072580645161,0.00309329309677418,0.00223306786290324
0.00171154838709677,0.00114520967741935,0.000338072580645161,0.00309329309677418,0.0033299999999999905
0.00171154838709677,0.00114520967741935,0.000338072580645161,0.00200307258064516,0.0033299999999999905
0.00171154838709677,0.00114520967741935,0.00011100000000000001,0.00200307258064516,0.0033299999999999905
0.00171154838709677,0.00114520967741935,0.00011100000000000001,0.004309483096774201,0.0033299999999999905
0.0014131612903225798,0.00114520967741935,0.00011100000000000001,0.004309483096774201,0.0033299999999999905
0.000889790322580645,0.00114520967741935,0.00011100000000000001,0.00486264264516129,0.00471983338709676
0.0006328790322580641,0.000879706330645166,0.00011100000000000001,0.00685966154838709,0.00505461624999999
0.0006328790322580641,0.000879706330645166,0.00011100000000000001,0.00685966154838709,0.00505461624999999
0.0006328790322580641,0.000879706330645166,0.00011100000000000001,0.00685966154838709,0.00505461624999999
0.0006328790322580641,0.00011100000000000001,0.00011100000000000001,0.00685966154838709,0.00505461624999999
0.00022289516129032203,0.00011100000000000001,0.00011100000000000001,0.00685966154838709,0.00505461624999999
0.00022289516129032203,0.00011100000000000001,0.00011100000000000001,0.00685966154838709,0.00505461624999999
0.00022289516129032203,0.00011100000000000001,0.00011100000000000001,0.00685966154838709,0.00505461624999999
0.00022289516129032203,0.00011100000000000001,0.00011100000000000001,0.00685966154838709,0.00505461624999999
0.00022289516129032203,0.00011100000000000001,0.00011100000000000001,0.00685966154838709,0.00505461624999999
0.00022289516129032203,0.00011100000000000001,0.00011100000000000001,0.00685966154838709,0.00505461624999999
0.00022289516129032203,0.00011100000000000001,0.00011100000000000001,0.00685966154838709,0.00505461624999999
0.00022289516129032203,0.00022200000000000003,0.00011100000000000001,0.00827248387096774,0.00505461624999999
0.00022289516129032203,0.00022200000000000003,0.00011100000000000001,0.00827248387096774,0.00490649391129033
0.00022289516129032203,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.00022289516129032203,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.00022289516129032203,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.00022289516129032203,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.00022289516129032203,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.00022289516129032203,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.00022289516129032203,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.00022289516129032203,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.00022289516129032203,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.00022289516129032203,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.00022289516129032203,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.00022289516129032203,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.00022289516129032203,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.000111895161290322,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.000111895161290322,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.000111895161290322,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.000111895161290322,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.000111895161290322,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.000111895161290322,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.000111895161290322,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.00238202419354838,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00410759677419354,0.0035215645161290306,0.00827248387096774,0.00490649391129033
0.0068056129032258,0.00385337096774193,0.0035215645161290306,0.00827248387096774,0.00417735818548386
0.0068056129032258,0.00385337096774193,0.00385337096774193,0.00827248387096774,0.00376105447580644
0.00466199999999999,0.0029400080645161203,0.00175600806451612,0.00827248387096774,0.00376105447580644
0.008162379032258062,0.0029400080645161203,0.00175600806451612,0.00827248387096774,0.00310799999999999
0.008162379032258062,0.0029400080645161203,0.00175600806451612,0.00827248387096774,0.0127197675
0.008162379032258062,0.0029400080645161203,0.0,0.00827248387096774,0.0127197675
