od,start_latitude,start_longitude,end_latitude,end_longitude,length_km_shortest_path,interv_dist_shortest_path,co2_shortest_path,length_km_best_interv_dist,interv_dist_best_interv_dist,co2_best_interv_dist,best_interv_dist_is_shortest,length_km_best_co2,interv_dist_best_co2,co2_best_co2,best_co2_is_shortest
"(218156766, 21112778)",53.5576016,9.9641687,53.5639771,9.9911624,2.766489,589.7674583333333,0.39385723333333333,3.4037609999999994,517.7640666666666,0.4438177666666666,False,2.766489,589.7674583333333,0.39385723333333333,True
"(205067293, 759714733)",53.5530016,9.9964522,53.5433443,9.9933495,1.3876480000000002,311.682925,0.20239813333333334,1.3876480000000002,311.682925,0.20239813333333334,True,1.3876480000000002,311.682925,0.20239813333333334,True
"(16808391, 17705429)",53.5525665,9.9759211,53.5624928,9.9523469,3.0100729999999998,445.07437500000003,0.3906573,3.0100729999999998,445.07437500000003,0.3906573,True,3.0100729999999998,445.07437500000003,0.3906573,True
"(7437784481, 16738089)",53.5734053,9.9630617,53.5556654,9.9842519,3.1976150000000003,597.0683166666666,0.4390531666666667,3.1976150000000003,597.0683166666666,0.4390531666666667,True,3.1976150000000003,597.0683166666666,0.4390531666666667,True
"(193698329, 499471955)",53.548299,9.9994893,53.5670656,9.9985635,3.04703,683.700225,0.43628633333333333,3.04703,683.700225,0.43628633333333333,True,3.04703,683.700225,0.43628633333333333,True
"(25075681, 249741660)",53.5459564,9.9914168,53.5481475,10.0062143,1.1154089999999997,207.223375,0.15499923333333332,1.1154089999999997,207.223375,0.15499923333333332,True,1.1154089999999997,207.223375,0.15499923333333332,True
"(201837128, 743152091)",53.5506664,10.0011428,53.5402536,9.9939003,1.8822759999999998,484.9278416666666,0.2823776,1.979523,465.3404666666666,0.28599396666666665,False,1.8822759999999998,484.9278416666666,0.2823776,True
"(61831117, 484926802)",53.5523139,9.9654131,53.5495959,9.9697558,0.502196,216.14834166666668,0.09176126666666667,0.502196,216.14834166666668,0.09176126666666667,True,0.502196,216.14834166666668,0.09176126666666667,True
"(17209211, 1508604393)",53.5473532,9.9938062,53.5536418,10.0098056,1.563441,518.7145666666667,0.26016910000000004,1.563441,518.7145666666667,0.26016910000000004,True,1.563441,518.7145666666667,0.26016910000000004,True
"(201850457, 21033587)",53.5511752,9.9951072,53.5578435,10.0102172,1.606496,449.0117166666666,0.2471996,1.606496,449.0117166666666,0.2471996,True,1.606496,449.0117166666666,0.2471996,True
"(17479047, 41756640)",53.5712563,9.9749211,53.5703248,9.9885108,1.276762,307.78789166666667,0.18861786666666666,1.276762,307.78789166666667,0.18861786666666666,True,1.276762,307.78789166666667,0.18861786666666666,True
"(3223500068, 22120139)",53.5734486,9.958647,53.5542021,9.9910077,3.614395000000001,622.6099,0.4870311666666668,3.614395000000001,622.6099,0.4870311666666668,True,3.614395000000001,622.6099,0.4870311666666668,True
"(52183950, 371195935)",53.5501134,9.9694213,53.5501284,10.0065696,2.647972,606.4167749999999,0.39112220000000003,2.647972,606.4167749999999,0.39112220000000003,True,2.647972,606.4167749999999,0.39112220000000003,True
"(17705429, 41756640)",53.5624928,9.9523469,53.5703248,9.9885108,3.188735,635.2753749999999,0.44894850000000003,3.188735,635.2753749999999,0.44894850000000003,True,3.188735,635.2753749999999,0.44894850000000003,True
"(1525292035, 18653548)",53.5587188,9.9641618,53.5501902,9.9842327,2.172568,473.08482499999997,0.3128234666666667,2.172568,473.08482499999997,0.3128234666666667,True,2.172568,473.08482499999997,0.3128234666666667,True
"(3847369274, 1561370987)",53.5421634,9.9960842,53.5531557,9.9835861,2.042341,536.6017083333334,0.3112007666666667,2.042341,536.6017083333334,0.3112007666666667,True,2.042341,536.6017083333334,0.3112007666666667,True
"(16738088, 16334323)",53.5556796,9.9877672,53.5726031,9.9861408,2.126897,401.3555,0.2943813666666667,2.126897,401.3555,0.2943813666666667,True,2.126897,401.3555,0.2943813666666667,True
"(17705429, 3127482712)",53.5624928,9.9523469,53.5411223,9.9967451,4.440428999999998,1108.1284416666667,0.6640012333333332,4.5998850000000004,788.9467166666666,0.6213051666666667,False,4.5998850000000004,788.9467166666666,0.6213051666666667,False
"(677709179, 3127482712)",53.5567038,9.9756331,53.5411223,9.9967451,2.819964,777.6541166666666,0.43630473333333336,2.819964,777.6541166666666,0.43630473333333336,True,2.819964,777.6541166666666,0.43630473333333336,True
"(499471955, 93195007)",53.5670656,9.9985635,53.5551545,10.0098174,2.695719,704.6576583333333,0.4092969000000001,2.9449859999999997,532.1720833333333,0.3995986,False,2.9449859999999997,532.1720833333333,0.3995986,False
"(61826942, 3223500068)",53.5552567,9.954469,53.5734486,9.958647,3.063516,541.2887833333333,0.4128016,3.063516,541.2887833333333,0.4128016,True,3.063516,541.2887833333333,0.4128016,True
"(20823400, 201837128)",53.5711052,9.9687017,53.5506664,10.0011428,3.8988289999999997,788.140875,0.5475745666666667,3.8988289999999997,788.140875,0.5475745666666667,True,3.8988289999999997,788.140875,0.5475745666666667,True
"(308718200, 164986580)",53.5486508,10.0020529,53.5644333,9.9987733,2.9636299999999998,764.0116583333333,0.4439963333333333,2.9636299999999998,764.0116583333333,0.4439963333333333,True,2.9636299999999998,764.0116583333333,0.4439963333333333,True
"(16712063, 1503301986)",53.5612779,9.9550171,53.5677083,9.9668568,1.2272949999999998,179.40747499999998,0.1589795,1.2272949999999998,179.40747499999998,0.1589795,True,1.2272949999999998,179.40747499999998,0.1589795,True
"(16808391, 21423324)",53.5525665,9.9759211,53.556389,9.962836,1.6042589999999999,237.986625,0.20884256666666667,1.6042589999999999,237.986625,0.20884256666666667,True,1.6042589999999999,237.986625,0.20884256666666667,True
"(2588659060, 308718200)",53.5578573,9.9772841,53.5486508,10.0020529,2.431001,616.7775166666665,0.3638917666666667,3.0055890000000005,524.3225166666666,0.4050172333333334,False,2.431001,616.7775166666665,0.3638917666666667,True
"(2295125040, 215218168)",53.5409892,10.0039401,53.545751,10.0073781,0.798887,162.98259166666665,0.1111887,0.798887,162.98259166666665,0.1111887,True,0.798887,162.98259166666665,0.1111887,True
"(52183950, 17479047)",53.5501134,9.9694213,53.5712563,9.9749211,2.835954000000001,735.034625,0.42630373333333343,3.1905570000000005,595.2231666666665,0.4323973666666667,False,2.835954000000001,735.034625,0.42630373333333343,True
"(21112780, 28842154)",53.5739172,9.9612738,53.5598969,9.9944255,3.0189150000000002,521.85365,0.4067331666666667,3.0189150000000002,521.85365,0.4067331666666667,True,3.0189150000000002,521.85365,0.4067331666666667,True
"(256504722, 21423324)",53.5742249,9.9646099,53.556389,9.962836,2.53609,564.3380916666666,0.3666006666666667,2.799817,507.89763333333326,0.3794900333333333,False,2.53609,564.3380916666666,0.3666006666666667,True
"(32225835, 549021263)",53.5533651,9.9781603,53.5523219,9.9867335,0.935032,232.18694166666666,0.13801986666666669,1.04379,209.19374166666663,0.14339566666666667,False,0.935032,232.18694166666666,0.13801986666666669,True
"(193698329, 61826942)",53.548299,9.9994893,53.5552567,9.954469,3.4934410000000002,700.1389083333333,0.4927107666666667,3.4934410000000002,700.1389083333333,0.4927107666666667,True,3.4934410000000002,700.1389083333333,0.4927107666666667,True
"(61826942, 17479051)",53.5552567,9.954469,53.569189,9.9661319,2.6924210000000004,513.1988166666666,0.36859210000000003,2.6924210000000004,513.1988166666666,0.36859210000000003,True,2.6924210000000004,513.1988166666666,0.36859210000000003,True
"(77777630, 18130111)",53.5447592,9.9974642,53.5454726,9.9731566,1.799219,411.65052499999996,0.26173023333333334,1.8635220000000001,330.8606083333333,0.2539772,False,1.8635220000000001,330.8606083333333,0.2539772,False
"(1567901139, 3348730262)",53.5556529,9.9865715,53.5644932,9.9765992,1.414152,348.28816666666665,0.20811520000000003,1.414152,348.28816666666665,0.20811520000000003,True,1.414152,348.28816666666665,0.20811520000000003,True
"(6795305484, 18130108)",53.5457961,10.002589,53.544452,9.9763133,1.929818,312.2970333333333,0.25697346666666665,1.929818,312.2970333333333,0.25697346666666665,True,1.929818,312.2970333333333,0.25697346666666665,True
"(52187767, 122590913)",53.5455153,9.9724958,53.5609826,9.9564152,2.328045,411.09252499999997,0.31529616666666666,2.328045,411.09252499999997,0.31529616666666666,True,2.328045,411.09252499999997,0.31529616666666666,True
"(17479051, 684857772)",53.569189,9.9661319,53.546719,9.9971556,3.8284840000000004,629.5879083333333,0.5111067333333335,3.8284840000000004,629.5879083333333,0.5111067333333335,True,3.8284840000000004,629.5879083333333,0.5111067333333335,True
"(1502029231, 1561370987)",53.5583175,9.9890232,53.5531557,9.9835861,1.0094,313.70939999999996,0.16117333333333334,1.088962,277.81668333333334,0.16167120000000001,False,1.0094,313.70939999999996,0.16117333333333334,True
"(122590918, 3741095257)",53.56196,9.9587941,53.5416093,10.0050388,4.559646,1033.5340999999999,0.6609229333333333,4.585511,966.3700249999999,0.6537261000000001,False,4.585511,966.3700249999999,0.6537261000000001,False
"(16808391, 21765918)",53.5525665,9.9759211,53.5476568,9.9862692,1.017932,207.08775,0.14302653333333334,1.017932,207.08775,0.14302653333333334,True,1.017932,207.08775,0.14302653333333334,True
"(16808391, 32225835)",53.5525665,9.9759211,53.5533651,9.9781603,0.234161,28.914708333333333,0.02820776666666667,0.246314,16.0386,0.0276064,False,0.246314,16.0386,0.0276064,False
"(1502029231, 1732944497)",53.5583175,9.9890232,53.5408599,10.0038392,2.5087790000000005,657.1559666666667,0.38203623333333336,2.81877,651.9904083333333,0.4154186666666667,False,2.5087790000000005,657.1559666666667,0.38203623333333336,True
"(32225835, 1732944497)",53.5533651,9.9781603,53.5408599,10.0038392,2.80513,591.058,0.39857133333333333,2.80513,591.058,0.39857133333333333,True,2.80513,591.058,0.39857133333333333,True
"(256504722, 1983986559)",53.5742249,9.9646099,53.5520178,10.0058716,4.1848860000000005,798.2018583333333,0.5788219333333334,4.1848860000000005,798.2018583333333,0.5788219333333334,True,4.1848860000000005,798.2018583333333,0.5788219333333334,True
"(3144002044, 25075681)",53.5722507,9.9786898,53.5459564,9.9914168,4.099637,1026.6917166666667,0.6144803666666667,5.082077,926.780225,0.6955910333333334,False,4.099637,1026.6917166666667,0.6144803666666667,True
"(8235049908, 20243510)",53.5499847,9.9556942,53.5649816,9.9808366,3.5237040000000004,885.6396083333334,0.5286204000000001,4.209041,860.4304833333334,0.5835791,False,3.5237040000000004,885.6396083333334,0.5286204000000001,True
"(743152091, 252505217)",53.5402536,9.9939003,53.5583252,9.9613831,3.7420779999999993,841.8646249999999,0.5414578,3.8811380000000004,688.6985749999999,0.5260471333333334,False,3.8811380000000004,688.6985749999999,0.5260471333333334,False
"(3847369274, 17209211)",53.5421634,9.9960842,53.5473532,9.9938062,0.9386260000000001,303.3582666666667,0.1529376,0.9386260000000001,303.3582666666667,0.1529376,True,0.9386260000000001,303.3582666666667,0.1529376,True
"(16712063, 243886709)",53.5612779,9.9550171,53.5480379,9.9823888,2.6682480000000006,541.763875,0.37719146666666675,2.6682480000000006,541.763875,0.37719146666666675,True,2.6682480000000006,541.763875,0.37719146666666675,True
"(299329195, 483421335)",53.5692913,9.9662224,53.5496297,9.9583068,2.798503,663.8695166666666,0.4070919666666667,2.8840039999999996,561.1194916666666,0.3991920666666666,False,2.8840039999999996,561.1194916666666,0.3991920666666666,False
"(13879907, 3348730262)",53.5541033,10.0038483,53.5644932,9.9765992,2.3192580000000005,415.5455583333333,0.3164258000000001,2.3192580000000005,415.5455583333333,0.3164258000000001,True,2.3192580000000005,415.5455583333333,0.3164258000000001,True
"(411263490, 243175300)",53.5661558,9.9795522,53.5476072,9.9865744,2.632581,720.7850666666666,0.40789976666666666,2.632581,720.7850666666666,0.40789976666666666,True,2.632581,720.7850666666666,0.40789976666666666,True
"(1732944497, 71088464)",53.5408599,10.0038392,53.54649,9.9633169,3.0048720000000007,565.9588083333333,0.4152622000000001,3.0048720000000007,565.9588083333333,0.4152622000000001,True,3.0048720000000007,565.9588083333333,0.4152622000000001,True
"(193698329, 9205498077)",53.548299,9.9994893,53.559178,9.96169,3.2347720000000004,551.9604833333333,0.43871053333333343,3.2347720000000004,551.9604833333333,0.43871053333333343,True,3.2347720000000004,551.9604833333333,0.43871053333333343,True
"(77777630, 2588659060)",53.5447592,9.9974642,53.5578573,9.9772841,2.4174740000000003,747.7390166666667,0.3889307333333334,2.690993,614.2852416666667,0.39013263333333337,False,2.424313,657.1559666666667,0.3735896333333334,False
"(201837128, 26149175)",53.5506664,10.0011428,53.5526757,9.960827,3.486319,766.4382166666667,0.5016735666666667,3.486319,766.4382166666667,0.5016735666666667,True,3.486319,766.4382166666667,0.5016735666666667,True
"(17705429, 76463165)",53.5624928,9.9523469,53.5415129,9.9965526,4.400352999999998,1124.1670416666666,0.6629686333333331,4.5598090000000004,804.9853166666667,0.6202725666666667,False,4.5598090000000004,804.9853166666667,0.6202725666666667,False
