Latitude,Longtitude
+ACI-53,5557702+ACI-,+ACI-9,9727097+ACI-
+ACI-53,5557751+ACI-,+ACI-9,9727332+ACI-
+ACI-53,5557789+ACI-,+ACI-9,9727597+ACI-
+ACI-53,5557804+ACI-,+ACI-9,9727871+ACI-
+ACI-53,5557795+ACI-,+ACI-9,9728155+ACI-
+ACI-53,5557726+ACI-,+ACI-9,9728486+ACI-
+ACI-53,5557616+ACI-,+ACI-9,972883+ACI-
+ACI-53,5557461+ACI-,+ACI-9,9729121+ACI-
+ACI-53,5557268+ACI-,+ACI-9,9729378+ACI-
+ACI-53,555702+ACI-,+ACI-9,9729689+ACI-
+ACI-53,5556727+ACI-,+ACI-9,9730028+ACI-
+ACI-53,5556457+ACI-,+ACI-9,9730309+ACI-
+ACI-53,5556218+ACI-,+ACI-9,9730541+ACI-
+ACI-53,5555976+ACI-,+ACI-9,9730783+ACI-
+ACI-53,5555721+ACI-,+ACI-9,9731032+ACI-
+ACI-53,5555468+ACI-,+ACI-9,9731257+ACI-
+ACI-53,5555288+ACI-,+ACI-9,9731424+ACI-
+ACI-53,5555074+ACI-,+ACI-9,9731624+ACI-
+ACI-53,5554879+ACI-,+ACI-9,9731797+ACI-
+ACI-53,5554685+ACI-,+ACI-9,9731973+ACI-
+ACI-53,5554485+ACI-,+ACI-9,9732146+ACI-
+ACI-53,5554298+ACI-,+ACI-9,9732312+ACI-
+ACI-53,5554121+ACI-,+ACI-9,9732495+ACI-
+ACI-53,5553942+ACI-,+ACI-9,9732691+ACI-
+ACI-53,5553772+ACI-,+ACI-9,9732884+ACI-
+ACI-53,5553605+ACI-,+ACI-9,9733075+ACI-
+ACI-53,5553456+ACI-,+ACI-9,9733249+ACI-
+ACI-53,555332+ACI-,+ACI-9,9733407+ACI-
+ACI-53,5553206+ACI-,+ACI-9,9733541+ACI-
+ACI-53,5553114+ACI-,+ACI-9,9733636+ACI-
+ACI-53,5553056+ACI-,+ACI-9,9733687+ACI-
+ACI-53,5553015+ACI-,+ACI-9,9733735+ACI-
+ACI-53,5553004+ACI-,+ACI-9,9733753+ACI-
+ACI-53,5553025+ACI-,+ACI-9,9733739+ACI-
+ACI-53,5553051+ACI-,+ACI-9,973371+ACI-
+ACI-53,5553086+ACI-,+ACI-9,9733675+ACI-
+ACI-53,5553104+ACI-,+ACI-9,9733656+ACI-
+ACI-53,5553131+ACI-,+ACI-9,9733627+ACI-
+ACI-53,5553112+ACI-,+ACI-9,9733645+ACI-
+ACI-53,5552953+ACI-,+ACI-9,9733846+ACI-
+ACI-53,5552669+ACI-,+ACI-9,973421+ACI-
+ACI-53,5552377+ACI-,+ACI-9,9734598+ACI-
+ACI-53,5552073+ACI-,+ACI-9,9735025+ACI-
+ACI-53,5551784+ACI-,+ACI-9,9735455+ACI-
+ACI-53,5551533+ACI-,+ACI-9,9735844+ACI-
+ACI-53,5551291+ACI-,+ACI-9,9736217+ACI-
+ACI-53,5551144+ACI-,+ACI-9,9736442+ACI-
+ACI-53,5551092+ACI-,+ACI-9,9736518+ACI-
+ACI-53,5551091+ACI-,+ACI-9,9736509+ACI-
+ACI-53,5551041+ACI-,+ACI-9,973657+ACI-
+ACI-53,5550998+ACI-,+ACI-9,9736623+ACI-
+ACI-53,5550906+ACI-,+ACI-9,9736738+ACI-
+ACI-53,5550757+ACI-,+ACI-9,9736856+ACI-
+ACI-53,5550483+ACI-,+ACI-9,9736809+ACI-
+ACI-53,55501+ACI-,+ACI-9,9736525+ACI-
+ACI-53,5549622+ACI-,+ACI-9,9736102+ACI-
+ACI-53,5548967+ACI-,+ACI-9,9735616+ACI-
+ACI-53,5548141+ACI-,+ACI-9,9734918+ACI-
+ACI-53,554714+ACI-,+ACI-9,9733985+ACI-
+ACI-53,5546022+ACI-,+ACI-9,9732866+ACI-
+ACI-53,5544715+ACI-,+ACI-9,97316185+ACI-
+ACI-53,5543408+ACI-,+ACI-9,9730371+ACI-
+ACI-53,5541709+ACI-,+ACI-9,9728763+ACI-
+ACI-53,5540145+ACI-,+ACI-9,9727301+ACI-
+ACI-53,5538639+ACI-,+ACI-9,9725901+ACI-
+ACI-53,5537072+ACI-,+ACI-9,972451+ACI-
+ACI-53,5535671+ACI-,+ACI-9,9723289+ACI-
+ACI-53,5534274+ACI-,+ACI-9,972205+ACI-
+ACI-53,5532884+ACI-,+ACI-9,9720803+ACI-
+ACI-53,5531512+ACI-,+ACI-9,9719589+ACI-
+ACI-53,5530199+ACI-,+ACI-9,9718441+ACI-
+ACI-53,5528943+ACI-,+ACI-9,9717326+ACI-
+ACI-53,552772+ACI-,+ACI-9,9716222+ACI-
+ACI-53,5526492+ACI-,+ACI-9,9715115+ACI-
+ACI-53,5525292+ACI-,+ACI-9,9714024+ACI-
+ACI-53,5524135+ACI-,+ACI-9,9712991+ACI-
+ACI-53,5522972+ACI-,+ACI-9,9711952+ACI-
+ACI-53,5521787+ACI-,+ACI-9,971088+ACI-
+ACI-53,5520651+ACI-,+ACI-9,9709858+ACI-
+ACI-53,5519594+ACI-,+ACI-9,9708915+ACI-
+ACI-53,5518575+ACI-,+ACI-9,970801+ACI-
+ACI-53,5517607+ACI-,+ACI-9,970716+ACI-
+ACI-53,551669+ACI-,+ACI-9,9706338+ACI-
+ACI-53,5515801+ACI-,+ACI-9,9705541+ACI-
+ACI-53,5514981+ACI-,+ACI-9,9704807+ACI-
+ACI-53,5514307+ACI-,+ACI-9,9704208+ACI-
+ACI-53,5513794+ACI-,+ACI-9,9703769+ACI-
+ACI-53,5513482+ACI-,+ACI-9,9703511+ACI-
+ACI-53,5513431+ACI-,+ACI-9,9703482+ACI-
+ACI-53,5513456+ACI-,+ACI-9,9703511+ACI-
+ACI-53,5513481+ACI-,+ACI-9,9703537+ACI-
+ACI-53,5513577+ACI-,+ACI-9,9703623+ACI-
+ACI-53,5513654+ACI-,+ACI-9,9703671+ACI-
+ACI-53,5513653+ACI-,+ACI-9,9703659+ACI-
+ACI-53,5513614+ACI-,+ACI-9,9703623+ACI-
+ACI-53,55135+ACI-,+ACI-9,9703525+ACI-
+ACI-53,5513217+ACI-,+ACI-9,9703278+ACI-
+ACI-53,5512701+ACI-,+ACI-9,9702821+ACI-
+ACI-53,5511997+ACI-,+ACI-9,9702188+ACI-
+ACI-53,5511169+ACI-,+ACI-9,9701449+ACI-
+ACI-53,5510278+ACI-,+ACI-9,970062+ACI-
+ACI-53,5509415+ACI-,+ACI-9,9699776+ACI-
+ACI-53,5508658+ACI-,+ACI-9,9699007+ACI-
+ACI-53,550798+ACI-,+ACI-9,969833+ACI-
+ACI-53,5507346+ACI-,+ACI-9,9697733+ACI-
+ACI-53,55068+ACI-,+ACI-9,9697215+ACI-
+ACI-53,5506423+ACI-,+ACI-9,9696897+ACI-
+ACI-53,5506151+ACI-,+ACI-9,9696683+ACI-
+ACI-53,5506017+ACI-,+ACI-9,9696562+ACI-
+ACI-53,5505909+ACI-,+ACI-9,9696469+ACI-
+ACI-53,5505803+ACI-,+ACI-9,9696357+ACI-
+ACI-53,5505706+ACI-,+ACI-9,9696279+ACI-
+ACI-53,5505631+ACI-,+ACI-9,9696211+ACI-
+ACI-53,5505602+ACI-,+ACI-9,9696175+ACI-
+ACI-53,5505586+ACI-,+ACI-9,969616+ACI-
+ACI-53,5505602+ACI-,+ACI-9,9696156+ACI-
+ACI-53,5505505+ACI-,+ACI-9,9696081+ACI-
+ACI-53,550543+ACI-,+ACI-9,9696023+ACI-
+ACI-53,550536+ACI-,+ACI-9,9695966+ACI-
+ACI-53,5505343+ACI-,+ACI-9,969603+ACI-
+ACI-53,5505278+ACI-,+ACI-9,9696032+ACI-
+ACI-53,5505108+ACI-,+ACI-9,9695936+ACI-
+ACI-53,5504757+ACI-,+ACI-9,9695688+ACI-
+ACI-53,5504123+ACI-,+ACI-9,9695311+ACI-
+ACI-53,550316+ACI-,+ACI-9,9694752+ACI-
+ACI-53,5502123+ACI-,+ACI-9,9694224+ACI-
+ACI-53,5501187+ACI-,+ACI-9,969391+ACI-
+ACI-53,5500228+ACI-,+ACI-9,9693952+ACI-
+ACI-53,5499092+ACI-,+ACI-9,9694451+ACI-
+ACI-53,5497993+ACI-,+ACI-9,9695226+ACI-
+ACI-53,549686+ACI-,+ACI-9,9696086+ACI-
+ACI-53,549561+ACI-,+ACI-9,9697064+ACI-
+ACI-53,5494321+ACI-,+ACI-9,9698+ACI-
+ACI-53,5493047+ACI-,+ACI-9,9698842+ACI-
+ACI-53,5491938+ACI-,+ACI-9,969965+ACI-
+ACI-53,54909+ACI-,+ACI-9,9700432+ACI-
+ACI-53,5489868+ACI-,+ACI-9,9701197+ACI-
+ACI-53,5488878+ACI-,+ACI-9,9701931+ACI-
+ACI-53,5487991+ACI-,+ACI-9,9702581+ACI-
+ACI-53,5487108+ACI-,+ACI-9,9703241+ACI-
+ACI-53,5486249+ACI-,+ACI-9,9703916+ACI-
+ACI-53,5485405+ACI-,+ACI-9,9704557+ACI-
+ACI-53,5484502+ACI-,+ACI-9,9705238+ACI-
+ACI-53,5483467+ACI-,+ACI-9,9705993+ACI-
+ACI-53,548237+ACI-,+ACI-9,9706831+ACI-
+ACI-53,5481264+ACI-,+ACI-9,970767+ACI-
+ACI-53,5480156+ACI-,+ACI-9,9708501+ACI-
+ACI-53,5479097+ACI-,+ACI-9,9709298+ACI-
+ACI-53,5478075+ACI-,+ACI-9,9710058+ACI-
+ACI-53,5477089+ACI-,+ACI-9,9710677+ACI-
+ACI-53,5476161+ACI-,+ACI-9,9711063+ACI-
+ACI-53,5475266+ACI-,+ACI-9,9711187+ACI-
+ACI-53,5474417+ACI-,+ACI-9,971114+ACI-
+ACI-53,5473593+ACI-,+ACI-9,9710991+ACI-
+ACI-53,5472769+ACI-,+ACI-9,9710713+ACI-
+ACI-53,5471957+ACI-,+ACI-9,9710246+ACI-
+ACI-53,5471104+ACI-,+ACI-9,9709592+ACI-
+ACI-53,54703+ACI-,+ACI-9,9708826+ACI-
+ACI-53,5469664+ACI-,+ACI-9,9707821+ACI-
+ACI-53,5469045+ACI-,+ACI-9,9706743+ACI-
+ACI-53,5468436+ACI-,+ACI-9,9705629+ACI-
+ACI-53,5467814+ACI-,+ACI-9,9704544+ACI-
+ACI-53,5467249+ACI-,+ACI-9,9703583+ACI-
+ACI-53,5466732+ACI-,+ACI-9,9702722+ACI-
+ACI-53,5466238+ACI-,+ACI-9,9701932+ACI-
+ACI-53,546579+ACI-,+ACI-9,9701297+ACI-
+ACI-53,5465366+ACI-,+ACI-9,9700678+ACI-
+ACI-53,5464998+ACI-,+ACI-9,9700119+ACI-
+ACI-53,5464689+ACI-,+ACI-9,9699643+ACI-
+ACI-53,5464494+ACI-,+ACI-9,9699323+ACI-
+ACI-53,5464419+ACI-,+ACI-9,9699159+ACI-
+ACI-53,5464372+ACI-,+ACI-9,9699045+ACI-
+ACI-53,5464378+ACI-,+ACI-9,9699029+ACI-
+ACI-53,5464369+ACI-,+ACI-9,9698971+ACI-
+ACI-53,5464333+ACI-,+ACI-9,969888+ACI-
+ACI-53,5464243+ACI-,+ACI-9,9698711+ACI-
+ACI-53,5464138+ACI-,+ACI-9,9698497+ACI-
+ACI-53,5464048+ACI-,+ACI-9,9698295+ACI-
+ACI-53,5463975+ACI-,+ACI-9,9698118+ACI-
+ACI-53,5463933+ACI-,+ACI-9,9697975+ACI-
+ACI-53,546391+ACI-,+ACI-9,9697869+ACI-
+ACI-53,546388+ACI-,+ACI-9,9697761+ACI-
+ACI-53,5463841+ACI-,+ACI-9,9697647+ACI-
+ACI-53,5463778+ACI-,+ACI-9,9697487+ACI-
+ACI-53,5463695+ACI-,+ACI-9,9697307+ACI-
+ACI-53,5463599+ACI-,+ACI-9,9697121+ACI-
+ACI-53,5463471+ACI-,+ACI-9,9696904+ACI-
+ACI-53,5463315+ACI-,+ACI-9,9696657+ACI-
+ACI-53,5463161+ACI-,+ACI-9,9696432+ACI-
+ACI-53,5463039+ACI-,+ACI-9,9696269+ACI-
+ACI-53,5463022+ACI-,+ACI-9,9696249+ACI-
+ACI-53,546304+ACI-,+ACI-9,9696277+ACI-
+ACI-53,5463054+ACI-,+ACI-9,9696298+ACI-
+ACI-53,5463062+ACI-,+ACI-9,9696311+ACI-
+ACI-53,5463067+ACI-,+ACI-9,9696318+ACI-
+ACI-53,546307+ACI-,+ACI-9,9696322+ACI-
+ACI-53,5463071+ACI-,+ACI-9,9696324+ACI-
+ACI-53,5463072+ACI-,+ACI-9,9696325+ACI-
+ACI-53,5463073+ACI-,+ACI-9,9696326+ACI-
+ACI-53,5463073+ACI-,+ACI-9,9696326+ACI-
+ACI-53,5463073+ACI-,+ACI-9,9696327+ACI-
+ACI-53,5463073+ACI-,+ACI-9,9696327+ACI-
+ACI-53,5463073+ACI-,+ACI-9,9696327+ACI-
+ACI-53,5463073+ACI-,+ACI-9,9696327+ACI-
+ACI-53,5463073+ACI-,+ACI-9,9696327+ACI-
+ACI-53,5463073+ACI-,+ACI-9,9696327+ACI-
+ACI-53,5463073+ACI-,+ACI-9,9696327+ACI-
+ACI-53,5463073+ACI-,+ACI-9,9696327+ACI-
+ACI-53,5463073+ACI-,+ACI-9,9696327+ACI-
+ACI-53,5463073+ACI-,+ACI-9,9696327+ACI-
+ACI-53,5463073+ACI-,+ACI-9,9696327+ACI-
+ACI-53,5463073+ACI-,+ACI-9,9696327+ACI-
+ACI-53,5462995+ACI-,+ACI-9,9696264+ACI-
+ACI-53,546282+ACI-,+ACI-9,9696042+ACI-
+ACI-53,5462571+ACI-,+ACI-9,9695704+ACI-
+ACI-53,5462309+ACI-,+ACI-9,969534+ACI-
+ACI-53,5462081+ACI-,+ACI-9,9695049+ACI-
+ACI-53,5461553+ACI-,+ACI-9,9694451+ACI-
+ACI-53,5461058+ACI-,+ACI-9,9694022+ACI-
+ACI-53,5460408+ACI-,+ACI-9,9693764+ACI-
+ACI-53,5459753+ACI-,+ACI-9,969404+ACI-
+ACI-53,5459177+ACI-,+ACI-9,9694684+ACI-
+ACI-53,5458811+ACI-,+ACI-9,9695671+ACI-
+ACI-53,5458555+ACI-,+ACI-9,9696927+ACI-
+ACI-53,5458321+ACI-,+ACI-9,9698343+ACI-
+ACI-53,5458099+ACI-,+ACI-9,9699863+ACI-
+ACI-53,5457825+ACI-,+ACI-9,9701594+ACI-
+ACI-53,5457476+ACI-,+ACI-9,9703261+ACI-
+ACI-53,5457092+ACI-,+ACI-9,9704786+ACI-
+ACI-53,5456721+ACI-,+ACI-9,9706152+ACI-
+ACI-53,5456376+ACI-,+ACI-9,9707429+ACI-
+ACI-53,545608+ACI-,+ACI-9,9708589+ACI-
+ACI-53,5455788+ACI-,+ACI-9,9709739+ACI-
+ACI-53,5455499+ACI-,+ACI-9,9710884+ACI-
+ACI-53,5455208+ACI-,+ACI-9,9712033+ACI-
+ACI-53,5454923+ACI-,+ACI-9,9713154+ACI-
+ACI-53,5454678+ACI-,+ACI-9,9714189+ACI-
+ACI-53,5454498+ACI-,+ACI-9,9715101+ACI-
+ACI-53,5454383+ACI-,+ACI-9,9715743+ACI-
+ACI-53,5454318+ACI-,+ACI-9,9716164+ACI-
+ACI-53,5454251+ACI-,+ACI-9,9716671+ACI-
+ACI-53,5454166+ACI-,+ACI-9,971736+ACI-
+ACI-53,5454077+ACI-,+ACI-9,9718191+ACI-
+ACI-53,5453997+ACI-,+ACI-9,9719202+ACI-
+ACI-53,545393+ACI-,+ACI-9,9720635+ACI-
+ACI-53,5453876+ACI-,+ACI-9,9722436+ACI-
+ACI-53,5453796+ACI-,+ACI-9,9724286+ACI-
+ACI-53,5453612+ACI-,+ACI-9,9726114+ACI-
+ACI-53,5453302+ACI-,+ACI-9,9728054+ACI-
+ACI-53,5452919+ACI-,+ACI-9,9730027+ACI-
+ACI-53,5452459+ACI-,+ACI-9,9731956+ACI-
+ACI-53,5451916+ACI-,+ACI-9,9733845+ACI-
+ACI-53,5451313+ACI-,+ACI-9,9735688+ACI-
+ACI-53,5450683+ACI-,+ACI-9,9737597+ACI-
+ACI-53,5450042+ACI-,+ACI-9,9739597+ACI-
+ACI-53,5449439+ACI-,+ACI-9,9741497+ACI-
+ACI-53,5448877+ACI-,+ACI-9,974324+ACI-
+ACI-53,544836+ACI-,+ACI-9,9744837+ACI-
+ACI-53,5447844+ACI-,+ACI-9,974644+ACI-
+ACI-53,5447319+ACI-,+ACI-9,9748076+ACI-
+ACI-53,5446834+ACI-,+ACI-9,9749582+ACI-
+ACI-53,5446338+ACI-,+ACI-9,9751139+ACI-
+ACI-53,5445827+ACI-,+ACI-9,9752722+ACI-
+ACI-53,5445306+ACI-,+ACI-9,975432+ACI-
+ACI-53,5444759+ACI-,+ACI-9,975594+ACI-
+ACI-53,5444139+ACI-,+ACI-9,9757485+ACI-
+ACI-53,5443313+ACI-,+ACI-9,9758934+ACI-
+ACI-53,5442433+ACI-,+ACI-9,9760311+ACI-
+ACI-53,5441597+ACI-,+ACI-9,976172+ACI-
+ACI-53,5440891+ACI-,+ACI-9,9763236+ACI-
+ACI-53,5440359+ACI-,+ACI-9,976494+ACI-
+ACI-53,5440067+ACI-,+ACI-9,9766891+ACI-
+ACI-53,5439927+ACI-,+ACI-9,9769138+ACI-
+ACI-53,544009+ACI-,+ACI-9,9771574+ACI-
+ACI-53,5440378+ACI-,+ACI-9,9773869+ACI-
+ACI-53,5440554+ACI-,+ACI-9,9776005+ACI-
+ACI-53,5440643+ACI-,+ACI-9,9778044+ACI-
+ACI-53,5440715+ACI-,+ACI-9,9780009+ACI-
+ACI-53,5440787+ACI-,+ACI-9,9781968+ACI-
+ACI-53,5440845+ACI-,+ACI-9,9783866+ACI-
+ACI-53,5440814+ACI-,+ACI-9,97857+ACI-
+ACI-53,544075+ACI-,+ACI-9,9787572+ACI-
+ACI-53,5440712+ACI-,+ACI-9,978944+ACI-
+ACI-53,5440696+ACI-,+ACI-9,9791252+ACI-
+ACI-53,5440733+ACI-,+ACI-9,9792934+ACI-
+ACI-53,5440825+ACI-,+ACI-9,9794638+ACI-
+ACI-53,5440964+ACI-,+ACI-9,9796403+ACI-
+ACI-53,5441079+ACI-,+ACI-9,9798283+ACI-
+ACI-53,5441133+ACI-,+ACI-9,9800111+ACI-
+ACI-53,5441143+ACI-,+ACI-9,9802024+ACI-
+ACI-53,5441081+ACI-,+ACI-9,9803957+ACI-
+ACI-53,5440962+ACI-,+ACI-9,9805716+ACI-
+ACI-53,5440839+ACI-,+ACI-9,9807054+ACI-
+ACI-53,5440766+ACI-,+ACI-9,9808069+ACI-
+ACI-53,5440722+ACI-,+ACI-9,9808844+ACI-
+ACI-53,5440694+ACI-,+ACI-9,9809457+ACI-
+ACI-53,5440676+ACI-,+ACI-9,9809931+ACI-
+ACI-53,5440661+ACI-,+ACI-9,9810208+ACI-
+ACI-53,5440657+ACI-,+ACI-9,9810246+ACI-
+ACI-53,5440658+ACI-,+ACI-9,9810144+ACI-
+ACI-53,5440659+ACI-,+ACI-9,981007+ACI-
+ACI-53,5440659+ACI-,+ACI-9,9810027+ACI-
+ACI-53,544066+ACI-,+ACI-9,9810001+ACI-
+ACI-53,544066+ACI-,+ACI-9,9809989+ACI-
+ACI-53,5440662+ACI-,+ACI-9,9810198+ACI-
+ACI-53,5440662+ACI-,+ACI-9,981035+ACI-
+ACI-53,5440663+ACI-,+ACI-9,9810408+ACI-
+ACI-53,5440664+ACI-,+ACI-9,9810422+ACI-
+ACI-53,5440664+ACI-,+ACI-9,9810427+ACI-
+ACI-53,5440665+ACI-,+ACI-9,9810431+ACI-
+ACI-53,5440665+ACI-,+ACI-9,9810433+ACI-
+ACI-53,5440666+ACI-,+ACI-9,9810448+ACI-
+ACI-53,5440667+ACI-,+ACI-9,9810517+ACI-
+ACI-53,5440661+ACI-,+ACI-9,9810701+ACI-
+ACI-53,5440655+ACI-,+ACI-9,9811189+ACI-
+ACI-53,5440647+ACI-,+ACI-9,9812054+ACI-
+ACI-53,5440652+ACI-,+ACI-9,9813136+ACI-
+ACI-53,544066+ACI-,+ACI-9,981431+ACI-
+ACI-53,5440676+ACI-,+ACI-9,9815644+ACI-
+ACI-53,54407+ACI-,+ACI-9,9817082+ACI-
+ACI-53,5440735+ACI-,+ACI-9,9818558+ACI-
+ACI-53,54408+ACI-,+ACI-9,982011+ACI-
+ACI-53,5440954+ACI-,+ACI-9,9821693+ACI-
+ACI-53,5441206+ACI-,+ACI-9,982326+ACI-
+ACI-53,5441629+ACI-,+ACI-9,982466+ACI-
+ACI-53,5442132+ACI-,+ACI-9,9826+ACI-
+ACI-53,5442674+ACI-,+ACI-9,9827304+ACI-
+ACI-53,5443188+ACI-,+ACI-9,9828582+ACI-
+ACI-53,5443727+ACI-,+ACI-9,9829858+ACI-
+ACI-53,5444277+ACI-,+ACI-9,9831109+ACI-
+ACI-53,5444781+ACI-,+ACI-9,9832298+ACI-
+ACI-53,5445294+ACI-,+ACI-9,9833597+ACI-
+ACI-53,5445903+ACI-,+ACI-9,9835204+ACI-
+ACI-53,5446568+ACI-,+ACI-9,9836972+ACI-
+ACI-53,5447229+ACI-,+ACI-9,9838735+ACI-
+ACI-53,54478+ACI-,+ACI-9,9840217+ACI-
+ACI-53,5448314+ACI-,+ACI-9,9841476+ACI-
+ACI-53,5448863+ACI-,+ACI-9,9842587+ACI-
+ACI-53,5449566+ACI-,+ACI-9,9843622+ACI-
+ACI-53,5450481+ACI-,+ACI-9,9844706+ACI-
+ACI-53,5451665+ACI-,+ACI-9,9845724+ACI-
+ACI-53,54528+ACI-,+ACI-9,9846471+ACI-
+ACI-53,5453977+ACI-,+ACI-9,9847203+ACI-
+ACI-53,5455155+ACI-,+ACI-9,9847887+ACI-
+ACI-53,5456241+ACI-,+ACI-9,9848529+ACI-
+ACI-53,54573+ACI-,+ACI-9,9849182+ACI-
+ACI-53,5458279+ACI-,+ACI-9,9849874+ACI-
+ACI-53,5459169+ACI-,+ACI-9,985055+ACI-
+ACI-53,5460033+ACI-,+ACI-9,9851202+ACI-
+ACI-53,5460839+ACI-,+ACI-9,9851836+ACI-
+ACI-53,5461616+ACI-,+ACI-9,9852473+ACI-
+ACI-53,5462327+ACI-,+ACI-9,9853043+ACI-
+ACI-53,5463008+ACI-,+ACI-9,9853587+ACI-
+ACI-53,5463637+ACI-,+ACI-9,9854137+ACI-
+ACI-53,5464263+ACI-,+ACI-9,9854679+ACI-
+ACI-53,5464948+ACI-,+ACI-9,9855311+ACI-
+ACI-53,5465671+ACI-,+ACI-9,9856001+ACI-
+ACI-53,5466317+ACI-,+ACI-9,9856648+ACI-
+ACI-53,5466869+ACI-,+ACI-9,9857233+ACI-
+ACI-53,5467335+ACI-,+ACI-9,9857759+ACI-
+ACI-53,5467805+ACI-,+ACI-9,9858247+ACI-
+ACI-53,5468321+ACI-,+ACI-9,985879+ACI-
+ACI-53,546891+ACI-,+ACI-9,9859399+ACI-
+ACI-53,5469372+ACI-,+ACI-9,9859897+ACI-
+ACI-53,5469698+ACI-,+ACI-9,9860338+ACI-
+ACI-53,5469943+ACI-,+ACI-9,9860683+ACI-
+ACI-53,5470061+ACI-,+ACI-9,9860835+ACI-
+ACI-53,5470125+ACI-,+ACI-9,986092+ACI-
+ACI-53,5470122+ACI-,+ACI-9,9860927+ACI-
+ACI-53,5470094+ACI-,+ACI-9,9860907+ACI-
+ACI-53,547007+ACI-,+ACI-9,9860887+ACI-
+ACI-53,5470049+ACI-,+ACI-9,986087+ACI-
+ACI-53,5470041+ACI-,+ACI-9,9860864+ACI-
+ACI-53,5470036+ACI-,+ACI-9,986086+ACI-
+ACI-53,5470033+ACI-,+ACI-9,9860857+ACI-
+ACI-53,5470031+ACI-,+ACI-9,9860855+ACI-
+ACI-53,5470031+ACI-,+ACI-9,9860855+ACI-
+ACI-53,547003+ACI-,+ACI-9,9860855+ACI-
+ACI-53,547003+ACI-,+ACI-9,9860855+ACI-
+ACI-53,547003+ACI-,+ACI-9,9860855+ACI-
+ACI-53,547003+ACI-,+ACI-9,9860855+ACI-
+ACI-53,5470029+ACI-,+ACI-9,9860854+ACI-
+ACI-53,5470029+ACI-,+ACI-9,9860854+ACI-
+ACI-53,5470029+ACI-,+ACI-9,9860854+ACI-
+ACI-53,5470028+ACI-,+ACI-9,9860853+ACI-
+ACI-53,5470028+ACI-,+ACI-9,9860853+ACI-
+ACI-53,5470028+ACI-,+ACI-9,9860853+ACI-
+ACI-53,5470028+ACI-,+ACI-9,9860853+ACI-
+ACI-53,5470186+ACI-,+ACI-9,9861112+ACI-
+ACI-53,5470273+ACI-,+ACI-9,9861255+ACI-
+ACI-53,5470321+ACI-,+ACI-9,9861334+ACI-
+ACI-53,5470354+ACI-,+ACI-9,9861387+ACI-
+ACI-53,5470366+ACI-,+ACI-9,9861408+ACI-
+ACI-53,5470374+ACI-,+ACI-9,9861419+ACI-
+ACI-53,5470378+ACI-,+ACI-9,9861426+ACI-
+ACI-53,5470381+ACI-,+ACI-9,986143+ACI-
+ACI-53,5470381+ACI-,+ACI-9,9861432+ACI-
+ACI-53,5470382+ACI-,+ACI-9,9861432+ACI-
+ACI-53,5470381+ACI-,+ACI-9,9861432+ACI-
