v1_lat,v1_lon,v2_lat,v2_lon
53.5446062,9.9752182,53.54474496,9.97476808
53.544549,9.9753951,53.54474496,9.97476808
53.5444894,9.9755674,53.54463074,9.97512804
53.5444218,9.9757329,53.54457232,9.9753085
53.544344,9.9758848,53.54451314,9.97548424
53.5442624,9.9760194,53.54444849,9.97564874
53.5441818,9.9761489,53.54436646,9.97580933
53.5441094,9.9762845,53.54428692,9.97594261
53.5440505,9.9764308,53.54420866,9.97607816
53.5440574,9.9776731,53.54404546,9.97723534
53.5440574,9.9776731,53.54404546,9.97723534
53.5440574,9.9776731,53.54404546,9.97723534
53.5440574,9.9776731,53.54404546,9.97723534
53.5440574,9.9776731,53.54404546,9.97723534
53.5440574,9.9776731,53.54404546,9.97723534
53.5440574,9.9776731,53.54404546,9.97723534
53.5440636,9.9778067,53.54405813,9.97736782
53.5440715,9.977966,53.54405813,9.97736782
53.5440792,9.9781246,53.54407981,9.97767821
53.5440877,9.9782725,53.54408764,9.97786306
53.5440928,9.9784221,53.54409154,9.97805268
53.5440926,9.9785876,53.54409553,9.97824731
53.5440903,9.9787558,53.54409614,9.97844505
53.5440864,9.9789243,53.54409434,9.97864783
53.5440851,9.9790879,53.54409178,9.97887942
53.5440891,9.9792569,53.54409145,9.97909332
53.5440973,9.9794266,53.54409726,9.97930487
53.5441099,9.9795936,53.54410571,9.97951003
53.5441211,9.9797546,53.54411826,9.97970893
53.5441285,9.9799078,53.54412748,9.97990125
53.5441323,9.9800534,53.54413106,9.98008925
53.5441328,9.9802032,53.54412939,9.9802815
53.54413,9.9803589,53.54412939,9.9802815
53.5441224,9.9805164,53.54411963,9.9804827
53.5441103,9.9806689,53.54411963,9.9804827
53.5440914,9.9808895,53.54409501,9.9808773
53.5440842,9.9810005,53.54408929,9.98105401
53.544081,9.9811073,53.54408929,9.98105401
53.5440811,9.9811907,53.54408703,9.98120545
53.5440809,9.9812632,53.54408703,9.98120545
53.5440824,9.9813286,53.54408603,9.98133253
53.5440838,9.981371,53.54408603,9.98133253
53.5440892,9.9813905,53.5440863,9.98143147
53.5440892,9.9813905,53.5440863,9.98143147
53.5440892,9.9813905,53.5440863,9.98143147
53.5440892,9.9813905,53.5440863,9.98143147
53.5440912,9.9813976,53.5440863,9.98143147
53.5440928,9.9814314,53.5440863,9.98143147
53.5440937,9.9814835,53.54408686,9.981498
53.544096,9.9815633,53.544087,9.98155051
53.5440996,9.9816545,53.544087,9.98155051
53.544104,9.9817573,53.544087,9.98155051
53.5441124,9.9819254,53.544087,9.98155051
53.5441202,9.9820283,53.544087,9.98155051
53.5441337,9.9821461,53.54408673,9.98156664
53.5441547,9.9822703,53.54408845,9.9816252
53.5441871,9.9823949,53.54409181,9.98172549
53.544231,9.9825175,53.54409697,9.98185232
53.5442789,9.9826369,53.54410717,9.98199955
53.544326,9.9827607,53.54412707,9.98215914
53.5443747,9.9828949,53.54416489,9.98232521
53.5444311,9.9830343,53.54422203,9.98250258
53.5444912,9.9831838,53.54428988,9.9826943
53.5445528,9.98334,53.54436431,9.98289388
53.5446135,9.9835015,53.54444247,9.98309436
53.5446718,9.9836571,53.54444247,9.98309436
53.546258,9.9853426,53.54631513,9.98530108
53.546258,9.9853426,53.54631513,9.98530108
53.546258,9.9853426,53.54631513,9.98530108
53.546258,9.9853426,53.54631513,9.98530108
53.546258,9.9853426,53.54631513,9.98530108
53.546258,9.9853426,53.54631513,9.98530108
53.5493556,9.9866103,53.54834296,9.98719087
53.5493784,9.9865795,53.54834634,9.98719291
53.5494093,9.9865331,53.54834677,9.9871921
53.5494484,9.9864821,53.54834732,9.98719255
53.5495217,9.9863892,53.54834759,9.98719315
53.5495713,9.9863363,53.54834759,9.98719315
53.5496261,9.9862824,53.54835015,9.98719574
53.549689,9.9862263,53.54835015,9.98719574
53.5497743,9.9861583,53.54839413,9.98723424
53.5499124,9.9860776,53.54844304,9.98727729
53.5528338,9.9853764,53.55153856,9.98583349
53.5528338,9.9853764,53.55153856,9.98583349
53.5528338,9.9853764,53.55153856,9.98583349
53.5528338,9.9853764,53.55153856,9.98583349
53.5528338,9.9853764,53.55153856,9.98583349
53.5528338,9.9853764,53.55153856,9.98583349
53.5528338,9.9853764,53.55153856,9.98583349
53.5528338,9.9853764,53.55153856,9.98583349
53.5528338,9.9853764,53.55153856,9.98583349
53.5528338,9.9853764,53.55153856,9.98583349
53.5528338,9.9853764,53.55153856,9.98583349
53.5528338,9.9853764,53.55153856,9.98583349
53.5528338,9.9853764,53.55153856,9.98583349
53.5528338,9.9853764,53.55153856,9.98583349
53.5528338,9.9853764,53.55153856,9.98583349
